1.,1.,23.608975376519968
1.,1.5,24.85584618852528
1.,2.,26.008253195958563
1.,2.5,26.742388939800378
1.,3.,27.313322995302656
1.,3.5,27.79554556316644
1.,4.,27.95101528198865
1.,4.5,28.007087131353163
1.,5.,27.753755197488555
1.,5.5,27.5213668955069
1.,6.,27.351615912494303
1.,6.5,27.020291473820436
1.,7.,26.744022223982903
1.,7.5,26.528735243250544
1.,8.,26.305166717294373
1.,8.5,26.181706344756808
1.,9.,26.04059232456225
1.,9.5,25.833233795479945
1.,10.,25.72065393778112
1.4999999999999998,1.,24.21029206475132
1.4999999999999998,1.5,25.381624006053865
1.4999999999999998,2.,26.366769897287213
1.4999999999999998,2.5,27.076639262031357
1.4999999999999998,3.,27.72235731048753
1.4999999999999998,3.5,28.24356845219152
1.4999999999999998,4.,28.529515699108533
1.4999999999999998,4.5,28.744426849775053
1.4999999999999998,5.,28.761976878133503
1.4999999999999998,5.5,28.654625471202607
1.4999999999999998,6.,28.454078890329356
1.4999999999999998,6.5,28.1788407557825
1.4999999999999998,7.,27.949035523436056
1.4999999999999998,7.5,27.850607605640732
1.4999999999999998,8.,27.726087537178394
1.4999999999999998,8.5,27.427920452141162
1.4999999999999998,9.,27.28246185350659
1.4999999999999998,9.5,27.155439976903114
1.4999999999999998,10.,27.036356819751553
2.,1.,24.4576466621202
2.,1.5,25.719386468015728
2.,2.,26.66682362684276
2.,2.5,27.384330686872524
2.,3.,27.980225742324674
2.,3.5,28.435615149730996
2.,4.,28.870467547336943
2.,4.5,29.048287434513963
2.,5.,29.12958183150473
2.,5.5,29.058617629357812
2.,6.,28.895915003587792
2.,6.5,28.719766577991876
2.,7.,28.433243683110263
2.,7.5,28.286051732359024
2.,8.,28.171661871472857
2.,8.5,28.03245192155259
2.,9.,27.859665285982906
2.,9.5,27.73244518497439
2.,10.,27.664134228935605
2.5,1.,24.637733317678222
2.5,1.5,26.067349649398857
2.5,2.,27.00991974581134
2.5,2.5,27.68653287490252
2.5,3.,28.156960471336898
2.5,3.5,28.585108309040475
2.5,4.,28.94199680975473
2.5,4.5,29.2129219315343
2.5,5.,29.287797586235126
2.5,5.5,29.191256913959883
2.5,6.,29.087395225057023
2.5,6.5,28.914798820545492
2.5,7.,28.733359778223328
2.5,7.5,28.490723309207965
2.5,8.,28.354817733065744
2.5,8.5,28.21347727537046
2.5,9.,28.11569939201183
2.5,9.5,27.90835249640556
2.5,10.,27.87638551479279
2.9999999999999996,1.,25.12890113208682
2.9999999999999996,1.5,26.368706727600838
2.9999999999999996,2.,27.17172862533071
2.9999999999999996,2.5,27.751717871371472
2.9999999999999996,3.,28.30131326767018
2.9999999999999996,3.5,28.63478802993482
2.9999999999999996,4.,28.973155324963926
2.9999999999999996,4.5,29.16424350245529
2.9999999999999996,5.,29.253075388144634
2.9999999999999996,5.5,29.161202954090726
2.9999999999999996,6.,29.058381716908663
2.9999999999999996,6.5,28.96806626688548
2.9999999999999996,7.,28.80482856921447
2.9999999999999996,7.5,28.508913641089084
2.9999999999999996,8.,28.328419940103892
2.9999999999999996,8.5,28.139066311222305
2.9999999999999996,9.,28.15669156945239
2.9999999999999996,9.5,27.998594712031807
2.9999999999999996,10.,27.909740678257716
3.5,1.,25.455492188986675
3.5,1.5,26.493920614956515
3.5,2.,27.342960080967657
3.5,2.5,27.85480966907964
3.5,3.,28.34883470726863
3.5,3.5,28.742837115034817
3.5,4.,28.98795242292491
3.5,4.5,29.157097012945986
3.5,5.,29.24349095050587
3.5,5.5,29.1307324696793
3.5,6.,29.034258244688345
3.5,6.5,28.896548472204834
3.5,7.,28.83748093204232
3.5,7.5,28.47931281886251
3.5,8.,28.447401874039212
3.5,8.5,28.309713844095032
3.5,9.,28.189414034968184
3.5,9.5,27.99893772940423
3.5,10.,27.867342251423477
4.,1.,26.12608629625322
4.,1.5,27.091234392441155
4.,2.,27.712493280754476
4.,2.5,28.211867459229495
4.,3.,28.588539054153767
4.,3.5,28.907032962802692
4.,4.,29.152600279391002
4.,4.5,29.27130183576872
4.,5.,29.27780303871188
4.,5.5,29.299536403505634
4.,6.,29.072299162625672
4.,6.5,28.88151299683053
4.,7.,28.741963175550104
4.,7.5,28.52693173265903
4.,8.,28.370161910603372
4.,8.5,28.205045378256283
4.,9.,28.061041874629844
4.,9.5,27.9479319581342
4.,10.,27.886581743704696
4.5,1.,27.28242280916269
4.5,1.5,27.94649624152899
4.5,2.,28.309847773766432
4.5,2.5,28.717570544069375
4.5,3.,29.06116437961537
4.5,3.5,29.203486267257308
4.5,4.,29.237452461249205
4.5,4.5,29.23063188769823
4.5,5.,29.1380131804152
4.5,5.5,29.05117275109068
4.5,6.,28.91832077133132
4.5,6.5,28.790987692110352
4.5,7.,28.582121314161736
4.5,7.5,28.435636211641814
4.5,8.,28.337401599213674
4.5,8.5,28.234607570900227
4.5,9.,28.008263375212948
4.5,9.5,27.867495342486464
4.5,10.,27.833517443734134
5.,1.,27.278537934807293
5.,1.5,27.977003209585675
5.,2.,28.399218538566142
5.,2.5,28.708543885350682
5.,3.,28.815949417789074
5.,3.5,29.12988454679368
5.,4.,29.048944658711733
5.,4.5,28.881140612490647
5.,5.,28.67125434560065
