1.,1.,32.784515367671155
1.,1.5,31.578177601108987
1.,2.,30.704958380558985
1.,2.5,29.79252318378661
1.,3.,29.261006781234972
1.,3.5,28.890912355875134
1.,4.,28.43438454525997
1.,4.5,28.171818087438865
1.,5.,27.8051874140065
1.,5.5,27.538076966844685
1.,6.,27.35755564582699
1.,6.5,27.0219917074543
1.,7.,26.74477171726809
1.,7.5,26.529079247964543
1.,8.,26.305332500490746
1.,8.5,26.181792634416457
1.,9.,26.040638539637268
1.,9.5,25.83325978735877
1.,10.,25.720668905801126
1.4999999999999998,1.,33.86402339432026
1.4999999999999998,1.5,32.70401735650867
1.4999999999999998,2.,31.784409907626458
1.4999999999999998,2.5,30.978625271510275
1.4999999999999998,3.,30.316513419788475
1.4999999999999998,3.5,29.93851852174167
1.4999999999999998,4.,29.50346370511596
1.4999999999999998,4.5,29.20910540080879
1.4999999999999998,5.,28.942316731054113
1.4999999999999998,5.5,28.7197488134515
1.4999999999999998,6.,28.47805344550476
1.4999999999999998,6.5,28.188356890044687
1.4999999999999998,7.,27.952019827560576
1.4999999999999998,7.5,27.85197603994195
1.4999999999999998,8.,27.72675196624017
1.4999999999999998,8.5,27.428258561204345
1.4999999999999998,9.,27.282637455713246
1.4999999999999998,9.5,27.155537237596985
1.4999999999999998,10.,27.036411328842373
2.,1.,34.389639286952
2.,1.5,33.158783523553176
2.,2.,32.0091817437625
2.,2.5,31.31782578810962
2.,3.,30.830907936254658
2.,3.5,30.255046747197767
2.,4.,30.00576755054116
2.,4.5,29.65282331426583
2.,5.,29.40134384424373
2.,5.5,29.165755335324434
2.,6.,28.93790291171596
2.,6.5,28.737083605237128
2.,7.,28.438768268774442
2.,7.5,28.288641853760478
2.,8.,28.172938903776874
2.,8.5,28.03310723231744
2.,9.,27.860021794662043
2.,9.5,27.73264265362034
2.,10.,27.664247590959583
2.5,1.,34.320680028077966
2.5,1.5,32.903127766752206
2.5,2.,31.930009998556102
2.5,2.5,31.364504925294227
2.5,3.,30.85356705260138
2.5,3.5,30.45947980094762
2.5,4.,30.045370628083315
2.5,4.5,29.817854520208364
