0.9999999999999998,1.,0.121457791860621
0.9999999999999998,1.5,1.9852348070320431
0.9999999999999998,2.,4.936209998803292
0.9999999999999998,2.5,7.50510926205493
0.9999999999999998,3.,9.651851438958374
0.9999999999999998,3.5,11.61322278927355
0.9999999999999998,4.,13.149344809195211
0.9999999999999998,4.5,14.734072118939707
0.9999999999999998,5.,16.126223655028866
0.9999999999999998,5.5,17.319282734998296
0.9999999999999998,6.,18.30226408764452
0.9999999999999998,6.5,19.324371457749407
0.9999999999999998,7.,20.45275203429969
0.9999999999999998,7.5,21.289447932666803
0.9999999999999998,8.,22.15832856416614
0.9999999999999998,8.5,23.03931676319496
0.9999999999999998,9.,23.766091008370157
0.9999999999999998,9.5,24.5179867656783
0.9999999999999998,10.,25.146353490104275
1.4999999999999998,1.,-0.0425536202978946
1.4999999999999998,1.5,0.4949271740777021
1.4999999999999998,2.,2.514703026462371
1.4999999999999998,2.5,4.954515233612938
1.4999999999999998,3.,7.280573884621276
1.4999999999999998,3.5,9.490491797378011
1.4999999999999998,4.,11.44721854813406
1.4999999999999998,4.5,13.159036739396129
1.4999999999999998,5.,14.822114247400464
1.4999999999999998,5.5,16.291578807478345
1.4999999999999998,6.,17.793772303415494
1.4999999999999998,6.5,19.01220015192689
1.4999999999999998,7.,20.262400827286115
1.4999999999999998,7.5,21.382619649571325
1.4999999999999998,8.,22.5344991374717
1.4999999999999998,8.5,23.54991805948225
1.4999999999999998,9.,24.42468319249076
1.4999999999999998,9.5,25.32431481983633
1.4999999999999998,10.,26.075302445230705
2.,1.,-0.0483304287288319
2.,1.5,0.1027671016245221
2.,2.,1.3004520841325302
2.,2.5,3.254145929708784
2.,3.,5.519692180416769
2.,3.5,7.73840069273956
2.,4.,9.56395413968812
2.,4.5,11.574037554406004
2.,5.,13.270792780770762
2.,5.5,14.823335142896894
2.,6.,16.398573363433798
2.,6.5,17.829684158367854
2.,7.,19.116909568722804
2.,7.5,20.42715656802443
2.,8.,21.591476257196973
2.,8.5,22.7813536492306
2.,9.,23.81994944020244
2.,9.5,24.88377157187074
2.,10.,25.793599682323475
2.5,1.,-0.0543096430658351
2.5,1.5,0.1163762616422445
2.5,2.,1.135312601254327
2.5,2.5,3.074298680065567
2.5,3.,5.269339418310665
2.5,3.5,7.2871956518788465
2.5,4.,9.132370021125324
2.5,4.5,10.986632672567566
2.5,5.,12.66749492514782
2.5,5.5,14.362467753034252
2.5,6.,15.884538284621383
2.5,6.5,17.236828887723505
2.5,7.,18.60327616109248
2.5,7.5,19.877009270574945
2.5,8.,21.17086809732109
2.5,8.5,22.27544330432056
2.5,9.,23.395849470852
2.5,9.5,24.53465062330747
2.5,10.,25.692712037804995
2.9999999999999996,1.,-0.0660231319041031
2.9999999999999996,1.5,0.140784181119443
2.9999999999999996,2.,1.788682896927412
2.9999999999999996,2.5,3.8542084884743417
2.9999999999999996,3.,5.922917831478571
2.9999999999999996,3.5,7.997812621089452
2.9999999999999996,4.,9.871374694095948
2.9999999999999996,4.5,11.547316391429604
2.9999999999999996,5.,13.228449755579732
2.9999999999999996,5.5,14.712782284846526
2.9999999999999996,6.,16.292929360101425
2.9999999999999996,6.5,17.669308314645832
2.9999999999999996,7.,18.82145607770872
2.9999999999999996,7.5,20.207652562352
2.9999999999999996,8.,21.377460697985725
2.9999999999999996,8.5,22.55898437821384
2.9999999999999996,9.,23.75156286460674
2.9999999999999996,9.5,24.728223131308823
2.9999999999999996,10.,25.715814386216834
3.5,1.,-0.0734718652829542
3.5,1.5,0.8459188288275072
3.5,2.,2.9166887010601386
3.5,2.5,4.990161316744889
3.5,3.,7.067178117968297
3.5,3.5,9.146833194053444
3.5,4.,10.78232489174593
3.5,4.5,12.507827325966446
3.5,5.,13.99478148118601
3.5,5.5,15.485628272427904
3.5,6.,16.982901996125065
3.5,6.5,18.240118943577272
3.5,7.,19.50429811780305
3.5,7.5,20.774392408025506
3.5,8.,22.05283486714825
3.5,8.5,23.090933132411465
3.5,9.,24.137500109363373
3.5,9.5,25.19312673463287
3.5,10.,26.25675323299083
4.,1.,0.1712297015151307
4.,1.5,1.927280166832816
4.,2.,4.188398553207207
4.,2.5,6.302767441089827
4.,3.,8.42400090853107
4.,3.5,10.285478349793491
4.,4.,11.883418147641803
4.,4.5,13.485503577832104
4.,5.,14.824237568954231
4.,5.5,16.167590481301886
4.,6.,17.51600982676905
4.,6.5,18.86816600491943
4.,7.,19.95874725822341
4.,7.5,21.322995464912083
4.,8.,22.437031876331503
4.,8.5,23.317707047274556
4.,9.,24.4891296327321
4.,9.5,25.38029306304611
4.,10.,26.56612317217196
4.5,1.,0.7538388099872009
4.5,1.5,3.287800768207262
4.5,2.,5.541078456227979
4.5,2.5,7.514080293270808
4.5,3.,9.488752031769993
4.5,3.5,11.185654129981003
4.5,4.,12.604712384639242
4.5,4.5,14.096894781519495
4.5,5.,15.596131994038842
4.5,5.5,16.801454141422028
4.5,6.,18.00942624523418
4.5,6.5,19.22040280639021
4.5,7.,20.43664915844965
4.5,7.5,21.356415233338797
4.5,8.,22.57997751944322
4.5,8.5,23.508751721715043
4.5,9.,24.441294358769937
4.5,9.5,25.68180342612095
4.5,10.,26.322536749124534
5.,1.,1.9931006540980436
5.,1.5,4.154913980118636
5.,2.,6.314103718280421
5.,2.5,8.168657073623535
5.,3.,10.023483948570856
5.,3.5,11.571938558756983
5.,4.,13.121214340353164
5.,4.5,14.364160255959176
5.,5.,15.919989177173647
5.,5.5,17.16770254045855
5.,6.,18.108805178522744
5.,6.5,19.363911134737464
5.,7.,20.32401373747234
5.,7.5,21.652200678721783
5.,8.,22.651370636176352
5.,8.5,23.32659703367358
5.,9.,24.33371668487121
5.,9.5,25.345380993984463
5.,10.,26.35985246289806
5.5,1.,2.7493452550713755
5.5,1.5,4.967282932626858
5.5,2.,6.908245279767698
5.5,2.5,8.910262207711867
5.5,3.,10.57815482399883
5.5,3.5,11.914087313163009
5.5,4.,13.251658378089132
5.5,4.5,14.591147549239396
5.5,5.,15.93493215295075
5.5,5.5,16.944633287896295
5.5,6.,18.293338506691494
5.5,6.5,19.30795646510387
5.5,7.,20.325228829051184
5.5,7.5,21.3474028763892
5.5,8.,22.372626508458552
5.5,8.5,23.062667399753536
5.5,9.,24.09422252795025
5.5,9.5,25.129437388020506
5.5,10.,25.83078730727334
5.999999999999999,1.,3.2636493013242216
5.999999999999999,1.5,5.624509301985427
5.999999999999999,2.,7.311472362357335
5.999999999999999,2.5,8.99903279235923
5.999999999999999,3.,10.7235272389521
5.999999999999999,3.5,12.14598433488618
5.999999999999999,4.,13.216122503925362
5.999999999999999,4.5,14.640426135776124
5.999999999999999,5.,15.71472379548436
5.999999999999999,5.5,16.788003932924084
5.999999999999999,6.,17.86488081924631
5.999999999999999,6.5,18.943357311660748
5.999999999999999,7.,20.02364604225295
5.999999999999999,7.5,21.108103532014184
5.999999999999999,8.,21.837145375434147
5.999999999999999,8.5,22.9279825792994
5.999999999999999,9.,23.66300384318106
5.999999999999999,9.5,24.75879605770001
5.999999999999999,10.,25.500400372518016
